datetime,open,close,high,low,volume,EMA,MIDPOINT,AROONOSC,CCI,RSI,UPPER_BBAND,MIDDLE_BBAND,LOWER_BBAND
2017-10-02 14:09:00,447.71,447.85,447.85,447.56,786.0,448.36900333333335,448.275,-42.85714285714286,-109.05163197746799,47.09257789385947,448.5646502837772,447.9000000000001,447.23534971622297
2017-10-02 14:10:00,447.81,447.49,447.81,447.49,1482.0,448.31229344086023,448.265,-42.85714285714286,-111.1716731266325,42.96784088311432,448.2117043650749,447.718,447.2242956349251
2017-10-02 14:11:00,447.24,447.24,447.24,447.24,204.0,448.24311321886927,448.14,-71.42857142857143,-128.0641624979624,40.32631695375072,447.9310190830888,447.5380000000001,447.14498091691144
2017-10-02 14:14:00,447.14,447.14,447.14,447.14,229.0,448.1719446241035,448.09000000000003,-78.57142857142857,-117.38466238924265,39.2859350554957,447.94022262170176,447.4460000000001,446.9517773782984
2017-10-02 14:18:00,447.55,447.34,447.55,447.01,956.0,448.1182707773871,448.03499999999997,-85.71428571428572,-84.78595196153637,42.4820494155605,447.90732211711617,447.4120000000001,446.916677882884
2017-10-02 14:19:00,447.6899,447.5,447.6899,447.5,1206.0,448.07838234013633,448.03499999999997,-85.71428571428572,-46.1210217016975,44.977494584249314,447.6221142618129,447.3420000000001,447.0618857381873
2017-10-02 14:20:00,447.53,447.8,448.14,447.53,3326.0,448.0604221891598,448.03499999999997,-85.71428571428572,-3.2204583848114874,49.40949317944623,447.8659264006228,447.4040000000001,446.9420735993774
2017-10-02 14:21:00,448.2629,448.255,448.2629,448.255,215.0,448.07297559631076,447.77,-78.57142857142857,83.10808382266661,55.29148387781705,448.38570661978264,447.6070000000001,446.82829338021753
2017-10-02 14:24:00,448.01,447.8311,448.28,447.5201,1454.0,448.05737071912944,447.77,-71.42857142857143,24.54292479899321,49.515414209835804,448.37424334945297,447.7452200000001,447.1161966505472
2017-10-02 14:29:00,447.83,447.87,447.89,447.77,1882.0,448.0452822856372,447.77,-57.142857142857146,28.859815944202275,50.0312876911746,448.33269670136235,447.8512200000001,447.3697432986379
2017-10-02 14:35:00,447.94,448.22,448.255,447.94,1357.0,448.05655439624127,447.6975,-57.142857142857146,105.9056664817854,54.533057485924495,448.3939559703712,447.99522000000013,447.59648402962904
2017-10-02 14:39:00,448.08,448.51,448.51,448.08,1322.0,448.08580895132246,447.825,50.0,148.80035819982461,57.916159746546256,448.6469694030297,448.1372200000002,447.6274705969707
2017-10-02 14:40:00,448.06,448.205,448.27,447.697,1982.0,448.09349869639846,447.825,50.0,67.66368586465319,53.414572644796635,448.62923798191196,448.12722000000014,447.6252020180883
2017-10-02 14:42:00,447.97,448.03,448.03,447.97,819.0,448.0894020063082,447.825,50.0,50.20149761435002,50.9667726638484,448.59490653136965,448.1670000000002,447.73909346863076
2017-10-02 14:46:00,448.02,447.99,448.29,447.99,512.0,448.0829889736432,447.825,50.0,60.02473727483062,50.39826233714756,448.55882604543746,448.19100000000014,447.82317395456283
2017-10-02 14:51:00,448.02,447.82,448.1,447.64,1862.0,448.06602194308556,447.825,50.0,6.2451119855606185,47.950238678866036,448.57911964260876,448.11100000000016,447.64288035739156
2017-10-02 14:52:00,447.82,447.82,447.82,447.82,116.0,448.05014955966067,447.825,50.0,-12.746271345646928,47.95023867886604,448.2616936088826,447.9730000000001,447.6843063911177
2017-10-02 14:53:00,447.73,447.73,447.73,447.73,147.0,448.02949474935997,447.92499999999995,50.0,-57.15267636538037,46.56159490693629,448.1047686038979,447.87800000000016,447.6512313961024
2017-10-02 14:57:00,447.82,447.81,447.82,447.81,864.0,448.01533379778834,448.005,50.0,-49.75446197892454,48.00307903779786,448.00398823387,447.8340000000002,447.66401176613033
2017-10-02 14:58:00,447.8951,447.8951,447.8951,447.8951,135.0,448.0075767785762,448.12,42.85714285714286,-31.58355697106569,49.561701956042526,447.919771162379,447.8150200000002,447.71026883762136
2017-10-02 15:00:00,447.72,448.26,448.26,447.72,2547.0,448.0238621477003,448.12,21.42857142857143,39.6059497083509,55.69439327297664,448.27501828763025,447.9030200000002,447.53102171237015
2017-10-02 15:03:00,448.11,448.11,448.11,448.1,732.0,448.02941942849384,448.12,21.42857142857143,59.9013855604551,52.849700984998606,448.35304735365514,447.9610200000002,447.56899264634524
2017-10-02 15:04:00,448.27,448.28,448.28,448.27,247.0,448.0455859169781,448.12,21.42857142857143,117.10719400551231,55.61656056033091,448.45047730486004,448.07102000000015,447.69156269514025
2017-10-02 15:09:00,447.94,447.87,447.94,447.84,1364.0,448.0342577933021,448.12,-28.571428571428573,-55.334883595153535,48.26095845615954,448.4312066256351,448.08302000000015,447.73483337436517
2017-10-02 15:11:00,447.74,448.12,448.12,447.74,1222.0,448.03978954857297,448.12,-28.571428571428573,-2.3046008638252893,52.39528613573402,448.42123028473964,448.12800000000016,447.8347697152607
2017-10-02 15:14:00,448.14,448.25,448.25,448.14,591.0,448.05335151318116,448.005,-28.571428571428573,113.55991003922063,54.434265894047726,448.41571710281045,448.1260000000002,447.83628289718996
2017-10-02 15:16:00,448.325,448.23,448.325,448.14,1180.0,448.0647481897501,448.005,78.57142857142857,107.15271933152415,54.050703840020574,448.4501333029321,448.1500000000002,447.8498666970683
2017-10-02 15:17:00,448.04,447.81,448.04,447.81,979.0,448.04831282266946,448.005,78.57142857142857,-46.13488790938643,46.62133457468647,448.4216446355545,448.0560000000002,447.6903553644459
2017-10-02 15:18:00,447.98,447.98,447.98,447.98,229.0,448.04390554378756,448.005,78.57142857142857,-1.4433720564072992,49.63872574893674,448.40770289569707,448.07800000000026,447.74829710430345
2017-10-02 15:20:00,447.77,447.77,447.77,447.77,126.0,448.0262342183819,448.005,78.57142857142857,-92.80765476743936,46.16696130173099,448.4124551884942,448.00800000000027,447.6035448115063
2017-10-02 15:22:00,447.8975,447.8975,447.8975,447.8975,114.0,448.0179287849379,448.005,42.85714285714286,-39.53382646830966,48.521112504155475,448.2640271801779,447.9375000000003,447.6109728198227
2017-10-02 15:25:00,447.79,447.72,447.83,447.64,2670.0,447.9987075730064,448.0,-35.714285714285715,-117.26887851265607,45.53566139608477,448.02098315108435,447.8355000000003,447.65001684891627
2017-10-02 15:26:00,447.77,447.86,447.86,447.77,708.0,447.98975869732857,448.0,-35.714285714285715,-71.92328115513172,48.240750325027534,448.0297932422229,447.84550000000036,447.6612067577778
2017-10-02 15:27:00,447.7801,448.145,448.145,447.7801,335.0,447.9997742652429,448.0,-35.714285714285715,14.534624995673493,53.32318742213237,448.1732812734039,447.8785000000004,447.5837187265968
2017-10-02 15:28:00,448.135,448.135,448.135,448.135,126.0,448.00849850619494,448.0,-35.714285714285715,64.10145840938866,53.12606704124474,448.28134238556726,447.9515000000003,447.62165761443333
2017-10-02 15:29:00,448.27,448.5,448.5725,448.27,998.0,448.0402082799888,448.11,28.571428571428573,165.7865245102645,59.07311770396964,448.6096467236296,448.0720000000003,447.53435327637095
2017-10-02 15:31:00,448.63,448.8675,448.93,448.63,2116.0,448.09358193934435,448.29375000000005,35.714285714285715,227.22843257005715,64.0224938627726,448.9982897812532,448.3015000000003,447.6047102187474
2017-10-02 15:33:00,448.85,448.85,448.85,448.85,217.0,448.14238310454795,448.29375000000005,35.714285714285715,175.72912680385969,63.6278959801255,449.14249611165087,448.49950000000024,447.8565038883496
2017-10-02 15:34:00,449.01,449.025,449.18,448.87,993.0,448.19932613006097,448.3725,50.0,162.43735799801956,65.89183733289126,449.31575307453716,448.6755000000003,448.0352469254634
2017-10-02 15:35:00,449.13,449.18,449.18,449.08,637.0,448.2625954119925,448.45000000000005,57.142857142857146,139.60925583358093,67.80338567682192,449.33738409054604,448.8845000000003,448.43161590945454
2017-10-02 15:36:00,449.225,449.225,449.225,449.225,506.0,448.3246860305736,448.4725,64.28571428571429,119.2280771189996,68.35783097580034,449.33850485346784,449.02950000000027,448.7204951465327
2017-10-02 15:37:00,449.21,449.09,449.21,449.09,1553.0,448.3740611253753,448.4725,64.28571428571429,90.08916449564057,64.75512685082172,449.337620939236,449.07400000000024,448.8103790607645
2017-10-02 15:38:00,448.88,448.59,449.1,448.59,1016.0,448.38799266567366,448.4725,64.28571428571429,36.188101643116426,53.5071789422472,449.4758105325607,449.0220000000003,448.5681894674399
2017-10-02 15:39:00,448.774,448.8135,448.8135,448.58,882.0,448.41544475175925,448.4725,64.28571428571429,26.152487844870695,57.09475967797387,449.4629778080552,448.9797000000002,448.4964221919452
2017-10-02 15:42:00,448.96,449.1,449.325,448.96,1384.0,448.4596096064845,448.4725,92.85714285714286,74.79768662372203,61.22520671642282,449.4241509090413,448.96370000000024,448.5032490909592
2017-10-02 15:44:00,448.9,448.9,448.9,448.9,257.0,448.4880218899371,448.5425,92.85714285714286,33.21687515706514,57.09319877297907,449.277829317399,448.8987000000003,448.5195706826016
2017-10-02 15:46:00,448.96,448.94,449.29,448.94,6729.0,448.5171817680057,448.68,85.71428571428572,58.085718120494114,57.70795683584803,449.20370304388445,448.8687000000003,448.5336969561161
2017-10-02 15:47:00,449.105,449.105,449.105,449.105,180.0,448.5551055249085,448.68,78.57142857142857,62.829593476579085,60.23869580429139,449.2004405511306,448.9717000000002,448.74295944886984
2017-10-02 15:48:00,448.95,448.94,448.95,448.94,467.0,448.57993742652735,448.8625,71.42857142857143,-1.5652092413136511,56.59177221975371,449.1717684174744,448.9970000000002,448.82223158252594
2017-10-02 15:49:00,448.9,448.82,448.91,448.82,1893.0,448.5954253344933,448.9075,64.28571428571429,-59.76914176051377,54.029844877678656,449.12694622739303,448.94100000000026,448.7550537726075
2017-10-02 15:50:00,448.98,448.88,449.17,448.88,2152.0,448.6137849903325,448.9075,7.142857142857143,-5.885619100532755,55.1237625520156,449.1271157530213,448.93700000000024,448.74688424697916
2017-10-02 15:51:00,449.13,449.01,449.14,448.995,1673.0,448.6393472490207,448.9075,7.142857142857143,25.408776760124034,57.48442304705429,449.1500376840563,448.9510000000002,448.75196231594407
2017-10-02 15:52:00,448.97,448.97,448.97,448.97,191.0,448.66067968456775,448.9075,7.142857142857143,-15.476888975811205,56.499587547531284,449.0582236931867,448.92400000000015,448.7897763068136
2017-10-02 15:53:00,449.09,449.1,449.1,449.09,446.0,448.68902293072466,448.9075,7.142857142857143,57.53240647454203,58.96043296045184,449.15220397518243,448.95600000000013,448.75979602481783
2017-10-02 15:55:00,448.93,449.095,449.095,448.93,268.0,448.71521499971016,448.84749999999997,7.142857142857143,37.17483363581709,58.82260208156583,449.17548708144614,449.01100000000014,448.84651291855414
2017-10-02 15:56:00,448.97,448.97,448.97,448.97,224.0,448.73165274166433,448.84749999999997,7.142857142857143,-0.033602150538747814,55.339654058248634,449.14465465881017,449.0290000000001,448.91334534119005
2017-10-02 15:57:00,449.2899,449.0,449.2899,449.0,407.0,448.7489654680086,448.95925,7.142857142857143,78.06447519870628,56.012824078894454,449.14423480908795,449.02700000000004,448.90976519091214
2017-10-02 15:59:00,449.1,449.1,449.1,449.1,178.0,448.7716128571693,448.9625,7.142857142857143,72.99567043064422,58.2707352149128,449.1657120244653,449.05300000000005,448.94028797553483
