datetime,open,close,high,low,volume,EMA,%B,MIDPOINT,CCI,RSI,VIX
2021-12-06 06:00:00,901.23,896.7,905.95,890.415,442798.0,913.878566863482,0.2668176439861616,922.825,-129.08278607360873,43.31219153902895,27.18
2021-12-07 06:00:00,911.7,920.92,924.48,908.53,616189.0,914.3328528722895,0.8283942057815044,916.065,5.265184496898201,50.97313800069484,21.89
2021-12-08 06:00:00,928.48,923.86,932.16,914.94,413479.0,914.9475075256902,0.7593433698713697,916.065,56.322785723902484,51.824235375614414,19.9
2021-12-09 06:00:00,918.89,919.08,926.93,914.69,376634.0,915.2141199433876,0.653615924393175,916.065,34.98090118735117,50.29547534075751,21.58
2021-12-10 06:00:00,925.92,925.16,929.2,919.48,453475.0,915.8557896244594,0.6918913004672881,916.065,63.25388034499445,52.225927519694736,18.69
2021-12-13 06:00:00,924.01,917.66,925.5,914.14,463282.0,915.972190293849,0.17414264873691535,916.065,20.802665044006925,49.663549242397664,20.31
2021-12-14 06:00:00,910.0,902.38,915.46,893.04,828938.0,915.0952747910201,0.030902927126865376,913.71,-88.38942960625357,44.83696326001941,21.89
2021-12-15 06:00:00,905.75,914.91,915.225,891.05,465886.0,915.0833215786962,0.4691465834896248,912.35,-50.75296616944503,49.19712855459398,19.29
2021-12-16 06:00:00,925.46,921.55,933.06,916.37,473979.0,915.5005266381352,0.6674073680704893,912.35,83.14637058801246,51.38984988589649,20.57
2021-12-17 06:00:00,917.73,913.57,923.98,903.4026,727103.0,915.375976532449,0.4827250491636615,910.9300000000001,0.6707098827968703,48.671001680375134,21.57
2021-12-20 06:00:00,899.9,897.29,900.91,884.325,549520.0,914.2091393368072,0.14184666864150486,910.9300000000001,-146.01471802293673,43.602755094592446,22.87
2021-12-21 06:00:00,904.91,910.87,914.19,900.245,381591.0,913.9937109924971,0.4759677330439068,910.9300000000001,-30.60561232084968,48.42710719887858,21.01
2021-12-22 06:00:00,911.56,911.54,918.2685,908.02,350349.0,913.8354070574973,0.5184019429799124,910.9300000000001,3.5886574737134698,48.660449184600715,18.63
2021-12-23 06:00:00,913.78,913.92,923.34,912.09,416330.0,913.840864666691,0.681195581893121,910.9300000000001,28.809520127052664,49.53393859954949,17.96
2021-12-27 06:00:00,918.8,922.57,923.13,912.0,411224.0,914.4040346881948,0.8485172313729208,911.2249999999999,44.921427049808756,52.68480541432239,17.68
2021-12-28 06:00:00,923.78,921.82,929.055,921.13,385197.0,914.88248406315,0.7810385693317572,911.2249999999999,82.59418478738645,52.379438967218185,17.54
2021-12-29 06:00:00,921.27,909.72,922.96,907.68,391955.0,914.5494205752047,0.20804496529633076,911.2249999999999,-8.455013319126174,47.58723597138276,16.95
2021-12-30 06:00:00,911.72,913.76,918.06,906.47,315955.0,914.4984902155142,0.37019284640633354,911.2249999999999,-10.617232700101914,49.256538799256695,17.33
2021-12-31 06:00:00,915.34,915.56,919.82,913.5,215096.0,914.5669747177391,0.44237891286092884,909.9300000000001,35.9623346510653,50.020317221162856,17.22
2022-01-03 06:00:00,918.34,911.73,922.07,905.425,470804.0,914.3839440907882,0.33171640882384046,909.9300000000001,4.01825696741242,48.35261607960157,16.6
2022-01-04 06:00:00,917.72,917.22,927.48,916.555,495778.0,914.5669154397696,0.8397186366216245,909.9300000000001,83.02497673395884,50.880648629801385,16.91
2022-01-05 06:00:00,918.15,891.77,925.5,890.825,573457.0,913.0961467017199,0.009762401925066673,907.1700000000001,-133.45908820023402,40.888929831836144,19.73
2022-01-06 06:00:00,893.36,895.49,898.175,884.03,636991.0,911.9602662693509,0.24391970680882433,907.1700000000001,-184.077181282733,42.66138238641597,19.61
2022-01-07 06:00:00,895.27,892.27,896.625,884.0,643312.0,910.6899265100379,0.27882063985041416,907.1700000000001,-146.12078723879623,41.50136163648396,18.76
2022-01-10 06:00:00,888.7,873.34,889.8667,862.84,788499.0,908.280253831971,0.13002979756976366,897.955,-213.83200909086625,35.406147909835155,19.4
2022-01-11 06:00:00,871.75,888.19,888.91,861.77,744625.0,906.9841084234567,0.4992937948116606,897.955,-137.63726180524733,42.536035764049515,18.41
2022-01-12 06:00:00,895.55,885.11,899.97,880.8601,650928.0,905.5728756219434,0.4420331453574334,897.955,-76.16827073294864,41.5125544485915,17.62
2022-01-13 06:00:00,890.73,867.58,891.16,864.12,795917.0,903.1217223560116,0.13186557460972023,895.075,-117.68745013966885,36.177087976418385,20.31
2022-01-14 06:00:00,845.0,848.6,858.745,832.87,1239801.0,899.6041918814302,0.07664524397055139,885.21,-182.43880667616435,31.462109160291906,19.19
2022-01-18 06:00:00,835.0,832.0,839.95,824.1916,1018410.0,895.2426311148863,0.12390138145352532,874.61,-189.07428029829035,28.022214409209262,22.79
2022-01-19 06:00:00,840.0,825.5,840.0,825.0,795191.0,890.7431065268291,0.20359885767129163,871.36,-151.6008273140722,26.787193016703508,23.85
2022-01-20 06:00:00,828.16,826.55,846.67,823.74,945895.0,886.6016157831627,0.2899242554875601,871.36,-120.0475783353619,27.344253846336507,25.59
2022-01-21 06:00:00,825.9,800.92,825.9,798.79,1248237.0,881.0737696036039,0.07912588277233659,859.0699999999999,-142.62362737197427,22.78661971752802,28.85
2022-01-24 06:00:00,779.56,786.82,788.41,754.05,1688740.0,874.992881242081,0.1055295138002813,852.02,-165.11113676847225,20.738712132012697,29.9
2022-01-25 06:00:00,774.01,798.55,805.6999,763.87,1220178.0,870.0610824522694,0.35512435556161553,841.155,-118.52227131102299,26.64511509112672,31.16
2022-01-26 06:00:00,811.0,795.47,819.97,784.09,942680.0,865.2487545521229,0.38385978907232776,841.155,-86.08030852480421,26.095244235089122,31.96
2022-01-27 06:00:00,807.66,787.96,814.565,783.6939,696630.0,860.2623832906957,0.23451808323234838,839.5450000000001,-83.60116826229859,24.75384025850149,30.49
2022-01-28 06:00:00,784.75,808.14,808.59,772.65,602839.0,856.8996488848443,0.9107454351079032,837.5050000000001,-73.1340174499599,34.49749800901334,27.66
2022-01-31 06:00:00,805.21,822.94,823.67,805.01,611205.0,854.7087037954994,0.9217534915125941,837.5050000000001,-21.001176722284768,40.575088845149935,24.83
2022-02-01 06:00:00,827.91,825.95,831.32,820.5701,631940.0,852.8533035506285,0.8004526715966429,835.965,9.579839684519555,41.75866005173924,21.96
2022-02-02 06:00:00,830.05,822.51,830.155,815.53,1030447.0,850.8956710634912,0.6587750692390638,827.2,16.78697983402507,40.75950838377826,22.09
2022-02-03 06:00:00,816.5,805.77,823.73,802.4861,582608.0,847.9843374464918,0.16275048032507708,817.71,-10.00859963962111,36.218084541086995,24.35
2022-02-04 06:00:00,802.0,809.82,817.44,797.3,667514.0,845.5221221273633,0.26415084839224906,809.4100000000001,-10.397373720954047,38.017439577804375,23.22
2022-02-07 06:00:00,810.0,816.92,824.76,803.74,568685.0,843.676823925598,0.5240450667119739,806.685,30.955860050762762,41.15174219505685,22.86
2022-02-08 06:00:00,815.98,807.39,817.88,801.275,971675.0,841.3357385110432,0.2978714537333624,806.685,6.931350250149222,38.34862987480429,21.44
2022-02-09 06:00:00,819.25,813.0,824.87,812.97,1197764.0,839.5076263490405,0.6513050472262921,806.385,64.47244285903668,40.900681136475846,19.96
2022-02-10 06:00:00,803.73,778.19,810.05,770.21,2082171.0,835.5516504555541,0.013557251601441117,802.07,-101.96418939466021,32.038435124818015,23.91
2022-02-11 06:00:00,783.18,772.49,784.9895,768.2566,1271858.0,831.4831568777764,0.16092818157504332,799.22,-159.39256423645168,30.859322827954433,27.36
2022-02-14 06:00:00,765.0,760.31,773.87,752.9511,951371.0,826.8913403050167,0.1824632749446897,793.13,-185.29939994430546,28.449855436464656,28.33
2022-02-15 06:00:00,776.2,781.19,784.245,774.445,550435.0,823.9428667369511,0.5021991586138631,793.13,-88.6299908497551,37.46414750532241,25.7
2022-02-16 06:00:00,777.17,783.42,787.75,776.55,627174.0,821.328488237793,0.7511095348385955,793.13,-69.62068929918004,38.35737338556618,24.29
2022-02-17 06:00:00,773.81,762.5,777.61,760.93,497653.0,817.5331018998709,0.24788108109209755,793.13,-106.72450260212342,33.52031027597425,28.11
2022-02-18 06:00:00,760.6,756.02,765.49,752.4501,494271.0,813.5645146805243,0.22057406391252637,790.985,-113.95889039613846,32.1671672015858,27.75
2022-02-22 06:00:00,750.0,745.48,758.4,736.75,690150.0,809.1719653462969,0.15354102838407213,783.995,-129.1936320660991,30.042814635271718,28.81
2022-02-23 06:00:00,751.0,732.49,757.45,731.17,814216.0,804.2247417755681,0.1560135267611908,774.7049999999999,-132.2498431983661,27.621689472675303,31.02
2022-02-24 06:00:00,710.28,731.79,734.67,705.37,1173961.0,799.5515326287573,0.21823094179303912,774.355,-151.52832552982795,27.49310928543438,30.32
2022-02-25 06:00:00,736.05,750.87,750.97,733.4,676550.0,796.4107885881923,0.6937669801418975,774.355,-78.32528528600835,36.20964383689517,27.59
2022-02-28 06:00:00,740.08,743.89,747.74,735.42,795755.0,793.0223506147605,0.5992185347442893,772.395,-76.75722746910864,34.57224710859965,30.15
2022-03-01 06:00:00,740.35,714.81,741.7125,711.68,863364.0,787.9763925105824,0.09388319519854837,763.905,-121.75612504457993,28.74106968440137,33.32
2022-03-02 06:00:00,720.0,738.04,745.8,718.02,948258.0,784.7546897679641,0.5439679121656502,749.115,-75.85119065910258,37.770574426728665,30.74
2022-03-03 06:00:00,746.97,737.71,752.5,729.57,694413.0,781.7195484926116,0.5133310887974124,749.115,-46.21784609927348,37.6974964433953,30.48
2022-03-04 06:00:00,722.0,696.59,725.41,695.51,2161253.0,776.2273195576043,0.08504832541399397,740.005,-161.0898512117868,29.92740862586711,31.98
2022-03-07 06:00:00,696.0,677.07,701.75,674.84,1154435.0,769.8300731345331,0.12213515183242372,730.245,-194.53976887856632,27.0745154993625,36.45
2022-03-08 06:00:00,675.0,662.87,678.3,660.15,1180227.0,762.9294232548858,0.17908318730357725,723.145,-191.5719577185046,25.1930738113347,35.13
2022-03-09 06:00:00,686.95,693.25,702.375,680.0,1432507.0,758.4339765932802,0.49753854910586126,712.685,-99.23948263775675,35.517297554277846,32.45
2022-03-10 06:00:00,681.54,697.2,705.82,681.38,1007807.0,754.4833974582299,0.7195805699470039,709.4449999999999,-76.15252244767711,36.739773575915464,30.23
2022-03-11 06:00:00,700.37,687.04,704.9799,686.2,814666.0,750.1322105254409,0.5719616085660194,706.87,-68.43552909822218,34.90667067993459,30.75
2022-03-14 05:00:00,695.89,697.53,710.39,694.36,758723.0,746.7385195237995,0.6925766415320229,706.87,-37.63482714659088,38.3280745281534,31.77
2022-03-15 05:00:00,702.58,707.67,715.0,700.3601,639546.0,744.2179698771027,0.9136108833576904,706.87,-10.745142469523246,41.52746276628976,29.83
2022-03-16 05:00:00,722.76,731.11,731.96,711.49,1162315.0,743.3722944011606,0.9501795073533043,706.87,45.21743504405675,48.215293747597634,26.67
2022-03-17 05:00:00,721.06,740.93,743.025,721.06,544871.0,743.2147270204406,0.8466524309921084,703.38,84.1388858483032,50.7563937888716,25.67
2022-03-18 05:00:00,742.45,738.59,742.45,729.38,1227242.0,742.9163575352509,0.7216020869174642,701.9,93.79079271181162,50.12519612322093,23.87
2022-03-21 05:00:00,739.88,733.83,743.98,727.93,589250.0,742.3301409200734,0.5715719898018575,701.9,80.9151635591469,48.79586424668065,23.53
2022-03-22 05:00:00,740.24,746.87,749.125,737.3919,565616.0,742.6230350542622,0.8899746395701236,704.87,104.47906916917509,52.51140458506259,22.94
2022-03-23 05:00:00,746.84,736.46,746.84,729.67,761302.0,742.2254198894711,0.3379626874619791,704.87,84.13414609943919,49.42788447746504,23.57
2022-03-24 05:00:00,740.04,738.28,743.4,734.3258,462997.0,741.9708766707956,0.469929122243725,704.87,74.32170306462818,49.98089627599639,21.67
2022-03-25 05:00:00,739.96,741.04,743.96,735.32,419924.0,741.9108201113895,0.5978063802262569,704.87,69.152217784185,50.85849127377276,20.81
2022-03-28 05:00:00,744.5,749.88,752.32,740.0,448964.0,742.4249607493643,0.8615641260379753,718.46,86.49444290853546,53.66273950280564,19.63
2022-03-29 05:00:00,765.78,773.24,776.7581,762.1601,795127.0,744.4130277977924,0.9701441241963827,730.14,156.14631727376636,60.136397716025726,18.9
2022-03-30 05:00:00,776.55,777.36,783.07,773.21,791890.0,746.5386389076123,0.8281882998442578,732.2,175.59158105199097,61.16685741309128,19.33
2022-03-31 05:00:00,783.64,764.17,784.4764,764.17,931815.0,747.6761460748631,0.5550062465110394,737.4449999999999,130.582336814153,56.161602258183166,20.56
2022-04-01 05:00:00,768.0,769.76,774.825,764.56,683395.0,749.1009108442269,0.5754308515831341,742.515,103.53180629859855,57.73991168132555,19.63
2022-04-04 05:00:00,771.5,782.23,788.65,769.7,882774.0,751.2382714349219,0.8580704368584102,756.6700000000001,118.69452724979334,61.1041023684095,18.57
2022-04-05 05:00:00,779.73,764.43,781.26,762.19,754055.0,752.089350697185,0.24992457419231448,758.03,62.310806068348185,54.44184684475874,21.03
2022-04-06 05:00:00,752.25,745.23,758.08,737.08,845620.0,751.6468119425278,0.0821653600780706,758.03,-33.40179034815785,48.321735161225845,22.1
2022-04-07 05:00:00,745.23,748.89,753.24,736.105,475483.0,751.4689531075261,0.2574964904500899,758.03,-40.69551358829281,49.48744477020933,21.55
2022-04-08 05:00:00,747.0,736.1,747.0,734.2,820954.0,750.4774077457503,0.2033757610899427,759.165,-73.61165059740338,45.615172245466276,21.16
2022-04-11 05:00:00,732.55,728.38,737.58,727.29,591747.0,749.051768536347,0.16820548809472283,755.3050000000001,-99.5857818172316,43.40734278150627,24.37
2022-04-12 05:00:00,728.4,716.83,735.82,711.44,955250.0,746.9729447598085,0.10653164083174044,749.53,-127.62677771721722,40.267148963596775,24.26
2022-04-13 05:00:00,717.0,715.74,727.0599,711.0783,908682.0,744.9579160656273,0.2291115668303093,748.985,-125.77228383959422,39.97325412772651,21.82
2022-04-14 05:00:00,716.01,688.17,719.31,688.14,1103924.0,741.2941795452642,0.056920399953425585,735.2,-163.44966467642868,33.34413936355323,22.7
2022-04-18 05:00:00,687.0,680.0,691.49,677.46,834125.0,737.3397163487956,0.15056983152025213,731.115,-163.21364526820327,31.668122723417845,22.17
2022-04-19 05:00:00,681.5,701.57,704.655,681.5,998277.0,735.0319927133894,0.5189146319261656,731.115,-107.87610103055042,40.212526908618685,21.37
2022-04-20 05:00:00,707.71,699.0,710.7925,697.5256,928160.0,732.707348022203,0.5431499250103188,731.115,-78.57203068489775,39.57752543934678,20.32
2022-04-21 05:00:00,708.97,681.46,709.1,679.67,804886.0,729.4010675046414,0.25747996267024104,731.115,-94.81178517325789,35.46172446401991,22.68
2022-04-22 05:00:00,681.0,662.94,683.82,662.525,797248.0,725.1132566978904,0.10910725715171846,722.585,-126.67704834989729,31.711798611354975,28.21
2022-04-25 05:00:00,660.3,668.28,669.08,648.0,1138248.0,721.4465949754458,0.2701725066220388,713.685,-127.5343931047291,33.88281035573033,27.02
2022-04-26 05:00:00,662.66,647.05,668.83,646.86,806216.0,716.6468146544493,0.14781396707474978,697.97,-131.22724313682397,29.82336612564974,33.52
2022-04-27 05:00:00,646.14,643.02,655.55,641.755,631813.0,711.8966975799686,0.18890166540149034,695.9549999999999,-132.0566611049367,29.110390118667816,31.6
2022-04-28 05:00:00,650.0,650.97,654.3972,639.32,1127308.0,707.96594289739,0.4093292405742279,689.56,-110.5993145649006,32.5367447733489,29.99
2022-04-29 05:00:00,649.04,624.68,651.28,623.22,1011737.0,702.5926562588487,0.10548772630292466,676.53,-127.46297167724457,27.758636393177106,33.4
2022-05-02 05:00:00,629.71,624.8,630.75,610.0,1537163.0,697.5737752098908,0.2029722765590225,670.755,-131.89791842322037,27.810747438426997,32.34
2022-05-03 05:00:00,630.51,631.06,641.7,625.16,887303.0,693.2825639060268,0.4079373557436592,670.21,-92.698798102801,30.622270826596264,29.25
2022-05-04 05:00:00,632.32,665.23,666.485,630.0,1038233.0,691.47272107338,0.9012163651975553,663.125,-29.137373597724245,43.546759263122105,25.42
2022-05-05 05:00:00,651.29,633.81,656.9,626.63,889551.0,687.7525455202586,0.46508786060839685,663.125,-65.08814556513255,36.76458644456916,31.2
2022-05-06 05:00:00,631.3,628.62,637.1,616.955,725798.0,683.9375425834678,0.36126381386588396,663.125,-91.68478113029522,35.77348052908038,30.19
2022-05-09 05:00:00,616.72,605.56,624.3499,603.44,1079546.0,678.8809269329215,0.14185527533539355,652.28,-132.17738919089612,31.68617728931999,34.75
2022-05-10 05:00:00,615.5,610.23,625.27,595.83,1179798.0,674.451834872733,0.2818233631238137,643.51,-121.64855214336166,33.347053546617474,32.99
2022-05-11 05:00:00,604.76,600.35,621.39,599.6355,1170655.0,669.6710713325567,0.20768010798796238,634.315,-121.10581343371365,31.596816913513376,32.56
2022-05-12 05:00:00,593.0,600.4,604.84,586.055,1117609.0,665.2019699562627,0.29369218696591864,634.315,-140.13589225589234,31.616377827650332,31.77
2022-05-13 05:00:00,606.67,615.33,623.4,603.09,1684498.0,661.9844235074715,0.8865881922658666,632.79,-61.519341058810014,37.37520006786915,28.87
2022-05-16 05:00:00,600.0,598.6,605.16,583.05,2287305.0,657.8951058618283,0.25825906304803176,631.915,-118.9956406139733,33.927321490987616,27.47
2022-05-17 05:00:00,615.71,611.72,625.365,598.35,1564526.0,654.9160667739684,0.7347338848227235,631.915,-44.01512643369052,38.702950532790894,26.1
2022-05-18 05:00:00,604.89,591.86,606.4,587.41,967339.0,650.8479334337123,0.16233158068534992,628.5450000000001,-104.974275891314,34.62343226706571,30.96
2022-05-19 05:00:00,585.5,593.08,599.37,582.58,1301119.0,647.120969986376,0.26596326194968767,628.5450000000001,-108.12628269425036,35.076157077286126,29.35
2022-05-20 05:00:00,596.85,600.44,607.18,587.15,1200898.0,644.109294503384,0.5459656181736671,628.5450000000001,-69.34699858239642,37.87131904984151,29.43
2022-05-23 05:00:00,609.73,611.51,615.37,599.84,918595.0,642.0061142128432,0.7847075159308258,628.5450000000001,-13.960099267397137,41.921484442037,28.48
2022-05-24 05:00:00,608.24,618.35,622.22,594.53,1133681.0,640.4799132958856,0.869104551287941,612.835,22.248222796993637,44.336096941274164,29.45
2022-05-25 05:00:00,615.0,626.6,633.56,615.0,959283.0,639.5844350187317,0.8446641448317547,610.24,135.7056310607769,47.18807677486349,28.37
2022-05-26 05:00:00,631.32,652.44,652.94,631.21,1651210.0,640.4138263078459,0.9360865257108409,622.1500000000001,252.15616757786455,54.97016874181237,27.5
2022-05-27 05:00:00,656.85,666.53,672.715,656.14,980935.0,642.0987407395977,0.8749442743596981,629.1949999999999,247.39322027263498,58.55629910848034,25.72
2022-05-31 05:00:00,659.67,669.08,672.19,654.39,2519011.0,643.8394671434946,0.7719884815039559,630.47,168.64025713359626,59.18974415167628,26.19
2022-06-01 05:00:00,672.68,660.51,676.5,658.84,919995.0,644.9149853923014,0.589349414358681,630.47,127.9129554967329,56.08705428308647,25.69
2022-06-02 05:00:00,662.41,686.49,689.2,661.51,955468.0,647.5972443992497,0.9309496247140784,639.175,130.773179510462,62.503892610488535,24.72
2022-06-03 05:00:00,673.54,671.74,677.42,667.88,788588.0,649.154841534782,0.5251445725213103,639.175,93.30202141988327,57.377545066259174,24.79
2022-06-06 05:00:00,680.59,675.34,687.95,674.11,605282.0,650.8442065970542,0.5798148541288174,639.175,92.21745750598221,58.27698431712324,25.07
2022-06-07 05:00:00,667.07,679.61,680.07,666.85,545102.0,652.7000642359538,0.6408997087582359,639.175,73.62488515783771,59.37211917624299,24.02
2022-06-08 05:00:00,674.14,662.41,677.42,662.275,481869.0,653.326511704602,0.1043889501003616,639.7850000000001,49.441220691911035,53.30296042435047,23.96
2022-06-09 05:00:00,660.77,659.85,670.265,659.46,969181.0,653.7473819172084,0.1704518780992393,643.465,32.28101298712964,52.443679241777,26.09
2022-06-10 05:00:00,642.68,617.67,648.6,617.67,1149849.0,651.4198088902917,0.029863570621931283,649.0,-80.36495649497851,40.779020150556974,27.75
2022-06-13 05:00:00,600.1,598.72,606.61,587.88,1226228.0,648.0198212199504,0.12970582373419962,642.605,-164.54845475411844,36.81701698341214,34.02
2022-06-14 05:00:00,596.71,591.23,604.5122,587.26,750449.0,644.3559617864051,0.21025831818760676,638.86,-159.60646098680232,35.35489091420359,32.69
2022-06-15 05:00:00,598.42,599.9,610.71,589.78,922789.0,641.4878352195403,0.36293937585112,638.86,-126.41419593405966,38.40425243853065,29.62
2022-06-16 05:00:00,581.31,585.77,586.82,575.6,1005924.0,637.8931361731184,0.20194207945524667,636.13,-130.53663421375694,35.46784826180664,32.95
2022-06-17 05:00:00,587.43,582.26,594.85,579.1004,1436752.0,634.3039015813043,0.16449622888785098,634.375,-101.4146774756898,34.7569173363986,31.13
2022-06-21 05:00:00,596.75,614.54,616.86,595.75,1130244.0,633.028811156704,0.928512168041793,634.375,-49.22864409885901,45.563613609307346,30.19
2022-06-22 05:00:00,605.29,609.28,621.925,603.12,942982.0,631.4966297917554,0.7158709572444278,634.375,-38.69413647734686,44.27663887895722,28.95
2022-06-23 05:00:00,613.41,624.71,628.69,609.33,849903.0,631.0587827084163,0.8231199428587594,630.935,-14.350873579753408,48.84156714006595,29.05
2022-06-24 05:00:00,632.44,647.78,648.34,632.1701,1013796.0,632.1375709207765,0.8761417695379174,630.935,39.64135304457398,54.803266272324144,27.23
2022-06-27 05:00:00,650.0,636.92,652.75,633.86,637294.0,632.4461147323393,0.6812507916888397,630.935,47.292373899425684,51.74624422699618,26.95
2022-06-28 05:00:00,642.4,629.12,648.0,626.495,518444.0,632.2315266850916,0.4913773518552534,622.335,43.05283692882362,49.605941121271826,28.36
2022-06-29 05:00:00,627.61,617.96,629.71,613.79,535245.0,631.3107830279889,0.1759139680552274,621.0550000000001,13.554535128162252,46.63391514361628,28.16
2022-06-30 05:00:00,606.86,609.04,615.84,596.32,721811.0,629.8739583165058,0.1498573435509507,615.02,-22.752765469280877,44.346907626483286,28.71
2022-07-01 05:00:00,607.25,616.7,619.27,605.978,502755.0,629.0240255218924,0.36687719657263695,615.02,10.843806354382973,46.76148031441383,26.7
2022-07-05 05:00:00,604.97,620.72,621.18,597.5001,572841.0,628.4882819398349,0.5775187277924542,615.02,2.27608341055552,48.03568201792003,27.54
2022-07-06 05:00:00,622.55,614.74,624.34,609.94,512795.0,627.6012960082327,0.43020531015373503,615.02,10.861359449238021,46.26191871521145,26.73
2022-07-07 05:00:00,619.21,623.7,626.85,618.125,507942.0,627.3495994915725,0.8329696478893206,615.02,37.27337252687952,49.28375088139931,26.08
2022-07-08 05:00:00,618.83,619.56,623.45,612.87,347056.0,626.8470446856645,0.5381049044813069,615.02,1.362130223045908,47.942272089615685,24.64
2022-07-11 05:00:00,612.04,605.0,613.885,603.73,460261.0,625.4375579317507,0.05128421737727264,626.39,-92.58900878751918,43.46170921155599,26.17
2022-07-12 05:00:00,602.0,603.29,616.4306,600.75,499690.0,624.0086832264765,0.18776856071869985,625.535,-95.27176021930381,42.95397463565214,27.29
2022-07-13 05:00:00,595.0,596.38,600.055,583.25,601624.0,622.2261875344458,0.18045996620808702,622.0799999999999,-164.85596780580002,40.875887504122275,26.82
2022-07-14 05:00:00,584.88,588.63,591.215,580.23,1136578.0,620.0586915644816,0.16072876085470317,618.2049999999999,-162.98706492720748,38.61919713220348,26.4
2022-07-15 05:00:00,594.99,600.37,603.805,585.51,1052963.0,618.7884533990311,0.5700752448287024,612.775,-96.06794116600798,43.69069262587312,24.23
2022-07-18 05:00:00,605.46,597.53,613.3662,594.55,830977.0,617.416940276513,0.5147161367061616,608.875,-54.32679698801654,42.77007680124205,25.3
2022-07-19 05:00:00,608.32,628.34,629.65,606.45,922728.0,618.1216538070605,0.9791651650236948,608.485,91.21187165533433,54.075607798167226,24.5
2022-07-20 05:00:00,628.97,634.73,639.3,626.49,671517.0,619.1931600130566,0.8411458963862777,611.6800000000001,156.59698939616467,56.01628606819817,23.88
2022-07-21 05:00:00,634.24,639.31,642.47,630.768,722029.0,620.4910206573755,0.7734213543564801,613.97,147.48052291005183,57.40563576107858,23.11
2022-07-22 05:00:00,641.44,633.64,645.1308,627.475,512581.0,621.3393419052868,0.6154879590832402,613.97,112.69343312493871,55.08577766274296,23.03
2022-07-25 05:00:00,636.72,636.15,639.28,629.205,472083.0,622.2948682339779,0.619374167516998,613.97,92.81082919210955,55.934721106537765,23.36
2022-07-26 05:00:00,634.13,622.94,634.13,620.28,498510.0,622.3364896382374,0.030451938404172194,613.97,44.811494273530386,50.52229788296657,24.69
2022-07-27 05:00:00,628.81,643.32,646.425,625.44,468646.0,623.6902645002866,0.7998891082448908,615.975,91.14138664614975,57.374984443057144,23.24
2022-07-28 05:00:00,647.63,659.98,663.94,638.81,550853.0,626.0315377583327,0.9230934218851459,624.3050000000001,129.76854774521274,62.007384320415106,22.33
2022-07-29 05:00:00,660.91,669.18,674.84,660.1981,894331.0,628.8153095158596,0.8455699119392294,628.905,150.82244823406415,64.31380861918319,21.33
2022-08-01 05:00:00,661.3,671.39,674.8,655.48,569914.0,631.5620637406428,0.748452094820817,630.01,126.77507905963529,64.8655834496356,22.84
