datetime,open,close,high,low,volume,EMA,MIDPOINT,AROONOSC,CCI,RSI,UPPER_BBAND,MIDDLE_BBAND,LOWER_BBAND
2012-11-12 06:00:00,187.25,188.53,189.5,186.31,622217.0,186.925,189.125,42.85714285714286,-41.1735355014753,58.07675306411764,192.25684127761946,188.776,185.29515872238056
2012-11-13 06:00:00,187.27,188.34,190.09,187.245,739795.0,187.01629032258066,189.125,42.85714285714286,-12.4392765487537,57.487088697663815,190.4311054576943,188.16000000000003,185.88889454230576
2012-11-14 06:00:00,188.76,186.6,189.19,186.25,694883.0,186.98943288241418,189.01,42.85714285714286,-90.00288485010147,52.25460968670659,189.07584460394045,187.48000000000005,185.88415539605964
2012-11-15 06:00:00,186.5,186.96,187.55,185.2,1046755.0,186.98753398677457,189.01,-64.28571428571429,-124.92587101556818,53.20365521568168,189.0781562040366,187.45200000000006,185.82584379596352
2012-11-16 06:00:00,188.13,186.99,190.16,185.41,941880.0,186.98769308440203,189.01,-64.28571428571429,-67.91363190247611,53.28698436372854,189.06562448133784,187.48400000000004,185.90237551866224
2012-11-19 06:00:00,189.46,191.16,191.2095,189.15,927964.0,187.25687417573093,189.01,-64.28571428571429,96.31309790084937,63.11801018444657,191.37599465239197,188.01000000000005,184.64400534760813
2012-11-20 06:00:00,190.81,193.8,193.8,190.3,730171.0,187.67901132568377,190.2,21.42857142857143,175.25044081946194,67.74604356059639,194.87194142084186,189.10200000000003,183.3320585791582
2012-11-21 06:00:00,194.73,193.75,194.99,192.07,550085.0,188.07068801434934,190.2,28.571428571428573,170.41171152374937,67.57309906789699,196.64655182331046,190.53200000000004,184.41744817668962
2012-11-23 06:00:00,194.71,195.54,195.6,194.079,167142.0,188.55257911019777,191.07,35.714285714285715,175.49910935679603,70.47863922394254,198.203318967107,192.24800000000002,186.29268103289303
2012-11-26 06:00:00,194.48,194.09,195.215,193.28,397492.0,188.90983207083016,191.07,35.714285714285715,116.32338081595245,65.36897057855032,196.49595756685721,193.66800000000003,190.84004243314286
