datetime,open,close,high,low,volume,EMA,CCI,ROC,RSI,WILLR,UPPER_BBAND,MIDDLE_BBAND,LOWER_BBAND
2021-09-20 05:00:00,853.08,857.27,857.63,841.26,767820.0,882.9726172839506,-130.4385228458399,-4.953711403071126,6.453887320451244,-78.8269523242743,947.0898745848747,904.0129999999999,860.9361254151252
2021-09-21 05:00:00,861.74,845.24,863.5413,839.275,596701.0,870.3950781893004,-87.72802996591201,-7.080745341614902,4.894212531885393,-92.00348548830347,949.0691074317615,896.0539999999999,843.0388925682382
2021-09-22 05:00:00,856.45,851.05,858.9789,847.81,544222.0,863.9467187928669,-50.47606907069981,-4.423655720767272,17.70141520200693,-83.21334378786801,944.2754234007418,888.7249999999998,833.1745765992578
2021-09-23 05:00:00,861.0,876.17,881.325,860.885,526059.0,868.0211458619112,69.17164439074084,-0.052473677606290625,53.66853252654208,-23.589739341498678,935.291915252861,884.1279999999997,832.9640847471384
2021-09-24 05:00:00,870.0,874.62,876.6,866.961,322521.0,870.2207639079409,83.11828520318518,2.0238664598084544,51.80583332631695,-15.945303210463804,926.4151490199458,879.9279999999997,833.4408509800535
2021-09-27 05:00:00,873.0,875.47,875.67,868.02,416959.0,871.9705092719606,56.79645249364006,3.5764989825375126,52.998611436419615,-13.923900118906085,915.5282877456582,875.8489999999996,836.169712254341
2021-09-28 05:00:00,870.61,860.57,873.7636,855.46,642572.0,868.1703395146404,-33.75325132333681,1.118618177545394,33.57620969846703,-61.92749515142454,908.1366496991087,871.7109999999997,835.2853503008906
2021-09-29 05:00:00,861.59,856.57,864.16,855.89,547214.0,864.303559676427,-109.20029355787443,-2.2370087996621546,29.682596625025763,-95.70848637154451,893.4230178386789,866.4029999999997,839.3829821613205
2021-09-30 05:00:00,862.16,838.66,862.66,838.16,562802.0,855.7557064509513,-133.91031951364147,-4.1114998513640195,17.539777369877356,-98.69927159209158,887.6748260864341,861.2249999999997,834.7751739135653
2021-10-01 05:00:00,843.2,841.89,849.72,823.4901,477429.0,851.1338043006342,-108.26735302388545,-3.8356539915702426,24.924923558361577,-64.73757136368599,884.3203409026733,857.7509999999996,831.181659097326
2021-10-04 05:00:00,837.12,825.56,844.035,818.73,595999.0,842.6092028670895,-107.91561308395313,-4.068233845009717,15.541922954224141,-87.58939993022456,887.4451876611482,854.5799999999996,821.714812338851
2021-10-05 05:00:00,829.14,838.78,843.84,822.91,445226.0,841.332801911393,-49.1364543739946,-2.0768880535157797,39.94486001781392,-55.86616773057457,887.7483912558313,853.9339999999996,820.119608744168
2021-10-06 05:00:00,828.92,837.55,837.81,820.96,472546.0,840.0718679409287,-57.39589280349005,-0.13235399327499175,38.562631140556434,-57.15911677669028,887.8000511131328,852.5839999999996,817.3679488868664
2021-10-07 05:00:00,845.52,842.35,855.06,841.46,434111.0,840.8312452939524,137.88339190891224,0.05463896708597371,47.93665378966983,-34.984860996421546,881.0421115576246,849.2019999999997,817.3618884423747
2021-10-08 05:00:00,839.96,844.4,846.66,836.575,350275.0,842.0208301959683,61.973855314491395,2.282087310431713,52.09856908908051,-29.342141480869774,873.1625232326825,846.1799999999997,819.197476767317
2021-10-11 05:00:00,841.08,839.73,860.6148,838.63,531808.0,841.2572201306456,71.03222049991655,0.11325973437612546,41.92004787812853,-52.666511998547406,861.326096580995,842.6059999999998,823.8859034190045
2021-10-12 05:00:00,843.39,836.19,843.39,831.56,823251.0,839.5681467537637,-50.588540153157865,-0.1623783654707056,35.00740756869399,-61.593552356839396,854.7984662947275,840.1679999999999,825.5375337052723
2021-10-13 05:00:00,862.0,867.81,877.13,852.01,1453895.0,848.9820978358424,166.66666666666615,3.022496586929413,78.07194014292064,-20.452051788457407,861.4667085233485,841.2919999999998,821.1172914766511
2021-10-14 05:00:00,882.0,892.51,896.72,867.25,802892.0,863.4913985572283,124.34616466575277,5.697536712458562,87.02579996596045,-6.461019030079851,883.2497822841136,846.6769999999999,810.1042177158862
2021-10-15 05:00:00,904.61,907.26,915.2299,894.03,1022998.0,878.0809323714856,113.66129042621422,8.041870601264689,90.20903875473961,-9.525408779023332,904.4545380143784,853.2139999999997,801.973461985621
2021-10-18 05:00:00,902.0,896.31,907.1715,894.51,541033.0,884.157288247657,63.36293541367261,7.189753524916576,72.58203148723348,-22.612552423272977,913.7902040612419,860.2889999999998,806.7877959387577
2021-10-19 05:00:00,899.32,901.65,904.6399,894.825,408458.0,889.9881921651047,48.31176261837587,3.8994710823797796,75.67292660357442,-21.480419931066095,923.175571164479,866.5759999999998,809.9764288355206
2021-10-20 05:00:00,905.25,902.93,905.81,897.055,380546.0,894.3021281100698,43.54080168946689,1.1674939216367308,76.51893417581181,-25.63552654340689,929.8957887707207,873.1139999999998,816.3322112292789
2021-10-21 05:00:00,902.93,903.72,909.85,900.9,333358.0,897.4414187400465,73.06332206683251,-0.390185834270218,77.17222100474854,-54.29223722753399,934.6553488907114,879.2509999999996,823.8466511092879
2021-10-22 05:00:00,904.8,914.97,916.06,900.01,372100.0,903.284279160031,137.81387631595106,2.0818689962178283,85.0629258774403,-5.058004640370861,940.1126353393803,886.3079999999997,832.503364660619
2021-10-25 05:00:00,918.54,924.74,931.93,912.02,452424.0,910.4361861066874,144.50982502580683,2.5608606443741966,89.33257732064801,-19.37744239320835,943.0674106245079,894.8089999999996,846.5505893754913
2021-10-26 05:00:00,933.54,931.58,938.93,928.35,377850.0,917.4841240711249,114.7572742725741,3.173003444342326,91.57940571624358,-17.55223880596993,937.9823845492026,904.3479999999996,870.7136154507966
2021-10-27 05:00:00,930.19,917.27,939.353,916.59,452875.0,917.4127493807499,38.547306828677826,1.49935820829461,57.68659559886522,-56.12942581907834,933.0889830006952,909.2939999999996,885.4990169993041
2021-10-28 05:00:00,916.24,935.48,935.83,916.24,352210.0,923.4351662538332,59.37655263508729,2.241603549843174,74.00802259964576,-9.84419083445578,939.163367039509,913.5909999999997,888.0186329604903
2021-10-29 05:00:00,930.98,943.46,947.86,930.56,484717.0,930.1101108358888,130.50995012640416,2.0243527910547954,78.78860736812982,-12.276785714285639,947.9088597951572,917.2109999999997,886.5131402048421
2021-11-01 05:00:00,947.19,936.23,949.38,929.68,399192.0,932.1500738905926,69.05175522545458,0.49915197835934677,64.46533935355986,-39.680144840072366,950.3330972192314,921.2029999999997,892.0729027807681
2021-11-02 05:00:00,935.55,947.85,950.92,932.35,381751.0,937.3833825937284,82.94106620630181,3.3338057496702156,74.42758102398632,-8.852364475201675,955.7275495535737,925.8229999999998,895.9184504464258
2021-11-03 05:00:00,952.17,951.7,953.75,944.295,387259.0,942.1555883958189,121.11827520265344,1.733869243596864,77.24571382279348,-5.465209277525873,959.9805983545691,930.6999999999998,901.4194016454305
2021-11-04 05:00:00,955.91,954.04,964.085,947.11,350970.0,946.1170589305459,114.3093684008465,1.1214041930765362,79.11121957510936,-29.196337741607465,961.862507534312,935.732,909.6014924656879
2021-11-05 05:00:00,962.31,955.11,967.94,951.36,340086.0,949.1147059536972,94.79579767619917,2.016598485414911,80.10563993490493,-33.533716675379,964.1618378107236,939.7460000000001,915.3301621892766
2021-11-08 06:00:00,960.0,965.87,966.83,957.51,372387.0,954.6998039691315,107.72324958355289,1.9011446958906886,87.85669754863325,-5.816240516999292,970.5306965339569,943.8590000000002,917.1873034660434
2021-11-09 06:00:00,962.72,966.75,971.78,952.9,394148.0,958.716535979421,85.86583712211758,1.581380687191336,88.3515855702799,-18.300891395306422,975.8574300202557,947.3760000000002,918.8945699797447
2021-11-10 06:00:00,962.0,959.21,963.16,951.26,340439.0,958.8810239862806,-37.68550589958207,0.5419059997484377,60.28424049206771,-50.95257397648949,972.4099193856321,951.57,930.730080614368
2021-11-11 06:00:00,958.76,965.6,969.32,958.01,266927.0,961.1206826575204,66.71745064432125,1.098302813288532,70.77505019333938,-30.11695906432727,973.900250024254,954.5820000000001,935.2637499757462
2021-11-12 06:00:00,971.52,971.49,973.16,962.31,387537.0,964.5771217716803,145.6687152472945,0.581858842287275,77.93740589397022,-7.625570776255529,977.5503212223272,957.385,937.2196787776728
2021-11-15 06:00:00,971.01,953.24,971.5,951.01,678620.0,960.7980811811202,-76.76579925650621,-1.3974657357124332,38.72695784891162,-89.93227990970645,974.0166857176716,959.086,944.1553142823284
2021-11-16 06:00:00,953.24,948.95,956.63,941.23,472053.0,956.8487207874135,-130.27642433305965,-1.069630216532358,33.45208274779882,-75.82211086752258,973.8067253755006,959.1960000000001,944.5852746244997
2021-11-17 06:00:00,944.45,931.54,946.34,922.16,677342.0,948.4124805249423,-130.77934409466025,-3.527340513670263,19.25832243313003,-81.6078431372549,979.1044612248411,957.18,935.2555387751588
2021-11-18 06:00:00,934.88,922.77,940.525,918.73,681626.0,939.8649870166282,-97.96982194100171,-5.01497699410185,14.987258581724955,-92.57762263457658,984.2398329574362,954.0529999999999,923.8661670425636
2021-11-19 06:00:00,922.4,914.95,925.4883,910.03,739175.0,931.5599913444188,-100.39253496491179,-4.016826822206365,11.860088875827831,-91.99609565641765,988.2194934230313,950.0369999999999,911.8545065769686
2021-11-22 06:00:00,920.0,919.33,929.91,912.97,520680.0,927.4833275629459,-61.942072668886965,-3.121344644080304,23.742815610732038,-80.04291845493549,985.9805162294551,945.3829999999998,904.7854837705445
2021-11-23 06:00:00,922.27,935.43,936.66,918.26,686139.0,930.1322183752973,53.72201759132413,0.41758807995362357,54.0825496241976,-30.04681905811089,980.5384135454491,942.2509999999999,903.9635864545506
2021-11-24 06:00:00,932.32,930.72,939.415,925.09,438906.0,930.3281455835315,81.02067759456492,0.8615364608732357,46.817001761542606,-32.15281193638285,976.4371366137754,939.4019999999998,902.3668633862243
2021-11-26 06:00:00,902.77,901.64,914.06,896.85,543222.0,920.765430389021,-134.87823819011314,-1.4547243018744216,22.231146974448293,-88.74662281216969,971.785111078012,933.0059999999997,894.2268889219874
