datetime,open,close,high,low,volume
2013-07-11 05:00:00,267.57,269.89,272.03,266.95,932335.0
2013-07-12 05:00:00,269.5,269.74,269.7899,265.73,675422.0
2013-07-15 05:00:00,270.17,269.81,271.169,269.02,464695.0
2013-07-16 05:00:00,270.06,268.35,273.47,265.5,661988.0
2013-07-17 05:00:00,268.81,272.29,272.29,268.15,1075406.0
2013-07-18 05:00:00,273.62,278.91,279.6301,272.3005,1234350.0
2013-07-19 05:00:00,279.98,280.72,280.72,275.29,775137.0
2013-07-22 05:00:00,280.25,286.0,286.0,278.93,769421.0
2013-07-23 05:00:00,286.02,284.95,288.82,284.78,706067.0
2013-07-24 05:00:00,285.17,283.95,286.44,282.55,856228.0
2013-07-25 05:00:00,282.21,284.98,286.5299,281.2501,580320.0
2013-07-26 05:00:00,283.07,286.38,286.4,281.68,421460.0
2013-07-29 05:00:00,286.81,283.12,286.81,282.03,423985.0
2013-07-30 05:00:00,284.79,282.44,285.29,281.87,494460.0
2013-07-31 05:00:00,282.68,281.96,285.81,281.27,733887.0
2013-08-01 05:00:00,286.0,285.27,287.0,283.68,774679.0
2013-08-02 05:00:00,285.5,286.62,288.3225,284.346,611176.0
2013-08-05 05:00:00,284.97,285.72,286.03,283.43,334468.0
2013-08-06 05:00:00,285.2,284.59,286.63,282.92,335467.0
2013-08-07 05:00:00,283.14,280.9,283.14,278.15,477999.0
2013-08-08 05:00:00,283.33,278.52,283.93,278.39,501211.0
2013-08-09 05:00:00,278.86,280.57,283.5,277.26,576267.0
2013-08-12 05:00:00,279.17,278.21,280.3,276.63,356462.0
2013-08-13 05:00:00,278.54,279.81,280.66,276.31,382981.0
2013-08-14 05:00:00,280.0,277.32,280.82,277.29,300021.0
2013-08-15 05:00:00,274.44,270.09,274.66,267.57,593049.0
2013-08-16 05:00:00,269.08,270.15,272.85,268.01,622057.0
2013-08-19 05:00:00,269.0,266.74,270.91,266.471,712200.0
2013-08-20 05:00:00,267.09,266.93,267.67,265.351,833153.0
2013-08-21 05:00:00,266.22,264.01,268.17,263.08,809853.0
2013-08-22 05:00:00,265.4,268.06,268.83,264.51,355452.0
2013-08-23 05:00:00,269.93,268.8,270.25,266.41,443304.0
2013-08-26 05:00:00,268.96,269.52,272.69,267.6303,992178.0
2013-08-27 05:00:00,265.47,258.96,266.64,258.89,628049.0
2013-08-28 05:00:00,258.0,259.44,262.81,257.185,511443.0
2013-08-29 05:00:00,257.54,260.54,262.6,257.3,335644.0
2013-08-30 05:00:00,261.63,260.32,262.89,259.24,574421.0
2013-09-03 05:00:00,265.0,263.78,266.6444,260.88,516951.0
2013-09-04 05:00:00,263.5,266.1,267.36,262.09,486674.0
2013-09-05 05:00:00,265.87,262.77,266.88,262.0601,536225.0
2013-09-06 05:00:00,263.44,261.23,264.51,259.42,616462.0
2013-09-09 05:00:00,262.35,263.05,263.14,259.89,613643.0
2013-09-10 05:00:00,266.0,266.51,268.02,265.13,604696.0
2013-09-11 05:00:00,264.38,261.75,264.87,261.01,789079.0
2013-09-12 05:00:00,259.48,262.26,263.85,259.48,608693.0
2013-09-13 05:00:00,262.39,264.63,264.8,261.57,561115.0
2013-09-16 05:00:00,271.0,272.66,273.3,269.01,1278290.0
2013-09-17 05:00:00,272.66,272.99,273.3,271.28,605559.0
2013-09-18 05:00:00,272.56,279.41,281.56,271.8,1183446.0
2013-09-19 05:00:00,280.84,283.64,285.32,280.02,895849.0
2013-09-20 05:00:00,283.7,278.3,285.4299,278.03,948322.0
2013-09-23 05:00:00,278.78,274.96,278.78,272.96,629778.0
2013-09-24 05:00:00,274.89,272.5,275.43,272.1,439328.0
2013-09-25 05:00:00,270.02,270.24,271.785,268.54,635902.0
2013-09-26 05:00:00,271.21,272.68,273.25,270.57,314173.0
2013-09-27 05:00:00,269.85,270.95,271.83,268.315,507489.0
2013-09-30 05:00:00,265.66,270.62,271.1,265.66,537984.0
2013-10-01 05:00:00,270.0,270.09,270.68,266.85,595843.0
2013-10-02 05:00:00,269.24,271.21,271.21,266.25,589601.0
2013-10-03 05:00:00,269.62,269.93,271.99,266.5,574752.0
2013-10-04 05:00:00,270.34,272.01,272.25,269.37,336700.0
2013-10-07 05:00:00,268.82,267.19,270.27,267.04,392485.0
2013-10-08 05:00:00,268.15,262.75,269.58,262.68,640469.0
2013-10-09 05:00:00,263.1,266.8,269.28,263.05,908602.0
2013-10-10 05:00:00,268.24,277.25,277.74,268.24,577930.0
2013-10-11 05:00:00,277.27,280.49,281.18,275.91,459398.0
2013-10-14 05:00:00,279.39,282.27,282.65,277.5,441434.0
2013-10-15 05:00:00,283.1,282.27,284.88,281.14,740148.0
2013-10-16 05:00:00,284.74,290.47,293.52,281.89,887297.0
2013-10-17 05:00:00,289.89,298.51,299.09,288.24,992658.0
2013-10-18 05:00:00,299.46,301.66,302.44,296.591,807754.0
2013-10-21 05:00:00,301.68,301.54,303.649,300.4808,581783.0
2013-10-22 05:00:00,304.35,306.22,307.5975,302.38,686480.0
2013-10-23 05:00:00,304.72,303.03,304.9,300.12,770053.0
2013-10-24 05:00:00,304.73,306.95,308.42,303.2418,609982.0
2013-10-25 05:00:00,306.95,307.61,308.48,305.38,3568727.0
2013-10-28 05:00:00,308.0,308.44,310.25,305.94,508576.0
2013-10-29 05:00:00,308.76,309.26,309.84,307.435,423668.0
2013-10-30 05:00:00,309.06,306.18,311.32,305.65,612098.0
2013-10-31 05:00:00,306.37,300.81,309.175,300.72,882224.0
2013-11-01 05:00:00,300.92,303.65,304.17,300.15,494357.0
2013-11-04 06:00:00,303.73,303.48,304.679,303.01,430979.0
2013-11-05 06:00:00,303.76,301.85,304.26,300.49,431185.0
2013-11-06 06:00:00,306.0,305.01,307.02,303.11,480546.0
2013-11-07 06:00:00,308.49,296.68,308.49,296.54,480892.0
2013-11-08 06:00:00,297.05,301.59,302.1,297.0,863185.0
2013-11-11 06:00:00,300.73,302.19,303.69,299.7503,423468.0
2013-11-12 06:00:00,300.6,297.21,302.37,296.44,463932.0
2013-11-13 06:00:00,295.16,298.68,298.86,294.37,639507.0
2013-11-14 06:00:00,298.43,302.6,302.85,297.88,639617.0
2013-11-15 06:00:00,302.5,303.19,305.5699,301.765,494675.0
2013-11-18 06:00:00,305.75,303.94,306.605,302.99,555673.0
2013-11-19 06:00:00,304.24,302.4,306.01,301.61,341591.0
2013-11-20 06:00:00,302.75,299.03,305.24,297.38,490313.0
2013-11-21 06:00:00,299.28,303.43,303.88,297.81,400376.0
2013-11-22 06:00:00,303.97,303.76,303.98,300.92,615127.0
2013-11-25 06:00:00,304.53,301.62,305.0,301.21,304220.0
2013-11-26 06:00:00,299.08,303.44,305.74,299.08,674678.0
2013-11-27 06:00:00,304.16,307.6,307.86,303.58,421457.0
2013-11-29 06:00:00,309.85,302.75,309.85,302.41,231659.0
2013-12-02 06:00:00,302.5,305.0,309.21,302.5,489531.0
2013-12-03 06:00:00,302.81,298.41,304.55,296.4,650288.0
2013-12-04 06:00:00,297.03,297.46,300.469,292.015,466503.0
2013-12-05 06:00:00,295.66,295.55,296.65,293.43,544521.0
2013-12-06 06:00:00,299.58,301.83,302.08,299.2,496048.0
2013-12-09 06:00:00,302.65,302.71,304.93,300.455,375889.0
2013-12-10 06:00:00,300.3,299.4,302.62,298.55,483855.0
2013-12-11 06:00:00,299.68,292.32,300.78,292.05,673397.0
2013-12-12 06:00:00,292.3,291.77,295.36,291.67,717342.0
2013-12-13 06:00:00,293.35,297.8,299.06,293.35,612346.0
2013-12-16 06:00:00,298.0,304.76,304.95,297.49,934332.0
2013-12-17 06:00:00,304.51,302.63,305.81,302.13,810236.0
2013-12-18 06:00:00,301.79,309.69,309.86,297.88,960451.0
2013-12-19 06:00:00,309.64,308.39,309.98,306.12,701684.0
2013-12-20 06:00:00,309.45,314.34,317.15,308.4,1260746.0
2013-12-23 06:00:00,318.56,315.42,318.56,314.38,461624.0
2013-12-24 06:00:00,315.26,316.2,316.79,313.96,188090.0
2013-12-26 06:00:00,323.0,315.39,323.0,313.05,340534.0
2013-12-27 06:00:00,316.0,316.38,318.99,314.21,284325.0
2013-12-30 06:00:00,316.29,316.08,316.99,313.84,339026.0
2013-12-31 06:00:00,317.42,316.47,318.76,314.97,325605.0
2014-01-02 06:00:00,315.38,312.8,315.38,310.4699,396548.0
2014-01-03 06:00:00,311.95,314.17,315.99,310.42,442877.0
2014-01-06 06:00:00,316.28,314.07,317.65,312.38,504766.0
2014-01-07 06:00:00,314.12,316.96,319.63,314.12,422686.0
2014-01-08 06:00:00,317.68,316.86,319.34,315.05,689080.0
2014-01-09 06:00:00,317.32,316.08,318.92,314.01,472598.0
2014-01-10 06:00:00,315.74,314.94,319.0,311.37,517462.0
2014-01-13 06:00:00,313.51,306.47,315.78,305.88,789539.0
2014-01-14 06:00:00,308.0,310.52,311.21,306.37,608350.0
2014-01-15 06:00:00,311.43,312.75,313.43,309.08,1043844.0
2014-01-16 06:00:00,324.31,317.78,326.0,313.48,1525973.0
2014-01-17 06:00:00,319.85,316.72,322.59,315.52,1024248.0
2014-01-21 06:00:00,318.8,318.77,320.3,317.0,669229.0
2014-01-22 06:00:00,319.99,323.89,324.74,318.72,1001389.0
2014-01-23 06:00:00,320.53,315.57,322.26,315.33,1136547.0
2014-01-24 06:00:00,313.72,303.11,313.72,302.9,1049069.0
2014-01-27 06:00:00,306.61,299.95,307.63,299.2,1133725.0
2014-01-28 06:00:00,301.0,303.69,304.2,299.73,1063748.0
2014-01-29 06:00:00,301.84,299.21,302.955,298.24,747198.0
2014-01-30 06:00:00,301.43,305.44,307.11,301.43,689184.0
2014-01-31 06:00:00,301.0,300.47,304.93,296.0,920119.0
2014-02-03 06:00:00,297.05,286.39,298.74,284.78,1583668.0
2014-02-04 06:00:00,286.77,289.75,292.56,286.2803,918288.0
2014-02-05 06:00:00,290.85,289.27,294.38,286.04,917924.0
2014-02-06 06:00:00,291.31,294.87,295.64,290.4,858432.0
2014-02-07 06:00:00,297.0,299.87,300.0,295.1,866353.0
2014-02-10 06:00:00,297.82,301.03,302.04,296.74,734702.0
2014-02-11 06:00:00,301.0,305.15,306.5,300.01,763835.0
2014-02-12 06:00:00,304.81,303.51,307.4896,302.18,659729.0
2014-02-13 06:00:00,298.99,304.54,305.76,296.13,550482.0
2014-02-14 06:00:00,304.48,303.03,306.59,302.73,667845.0
2014-02-18 06:00:00,303.31,305.96,306.76,303.0,513813.0
2014-02-19 06:00:00,303.27,300.49,307.94,300.13,592452.0
2014-02-20 06:00:00,300.39,300.52,301.95,297.5,606447.0
2014-02-21 06:00:00,300.6,299.0,302.29,298.8,567597.0
2014-02-24 06:00:00,298.95,302.59,304.55,298.94,635118.0
2014-02-25 06:00:00,302.11,300.2,303.8,299.55,716139.0
2014-02-26 06:00:00,300.29,297.63,301.4597,295.876,681132.0
2014-02-27 06:00:00,297.73,305.81,306.63,297.68,792483.0
2014-02-28 06:00:00,305.77,304.84,308.8959,303.4,887544.0
2014-03-03 06:00:00,300.76,300.35,301.605,297.8,683430.0
2014-03-04 06:00:00,304.25,307.22,308.84,304.01,732920.0
2014-03-05 06:00:00,305.74,307.08,307.9,305.0,540413.0
2014-03-06 06:00:00,308.8,311.11,312.21,307.28,737436.0
2014-03-07 06:00:00,314.24,310.79,314.24,309.49,760316.0
2014-03-10 05:00:00,310.67,308.47,310.99,306.63,809783.0
2014-03-11 05:00:00,309.14,308.79,310.961,307.61,845760.0
2014-03-12 05:00:00,306.07,308.88,308.9,304.53,555098.0
2014-03-13 05:00:00,310.44,299.25,311.25,298.67,1027773.0
2014-03-14 05:00:00,298.77,295.71,301.09,295.71,718144.0
2014-03-17 05:00:00,298.02,298.71,302.11,297.62,746396.0
2014-03-18 05:00:00,300.11,301.08,301.75,299.16,412888.0
2014-03-19 05:00:00,301.32,298.4,301.6,295.95,668361.0
2014-03-20 05:00:00,296.98,300.99,302.5,296.67,645977.0
2014-03-21 05:00:00,302.68,301.86,304.1999,299.09,1333134.0
2014-03-24 05:00:00,301.81,302.58,303.92,298.61,882902.0
2014-03-25 05:00:00,304.34,307.6,307.82,301.56,907692.0
2014-03-26 05:00:00,311.58,309.25,313.36,308.34,963088.0
2014-03-27 05:00:00,309.5,306.5,310.7397,305.55,666793.0
2014-03-28 05:00:00,309.4,310.89,313.92,308.41,701469.0
2014-03-31 05:00:00,314.46,314.48,315.71,312.79,652131.0
2014-04-01 05:00:00,316.12,316.89,317.15,312.81,758270.0
2014-04-02 05:00:00,317.01,318.55,321.46,315.4403,586387.0
2014-04-03 05:00:00,319.61,314.64,319.61,313.45,554549.0
2014-04-04 05:00:00,319.55,308.92,320.02,308.24,876151.0
2014-04-07 05:00:00,309.72,303.89,310.53,303.16,835413.0
2014-04-08 05:00:00,303.57,302.4,305.09,300.04,831204.0
2014-04-09 05:00:00,303.47,308.32,308.85,302.699,569936.0
2014-04-10 05:00:00,309.1,295.95,309.13,295.95,875622.0
2014-04-11 05:00:00,295.75,293.71,297.58,292.195,929630.0
2014-04-14 05:00:00,298.21,298.47,298.9897,294.9,729448.0
2014-04-15 05:00:00,299.87,300.71,301.75,295.0,633521.0
2014-04-16 05:00:00,301.75,310.15,310.65,301.75,1089854.0
2014-04-17 05:00:00,312.95,308.38,313.21,300.75,1011658.0
2014-04-21 05:00:00,308.13,305.88,308.32,305.19,651395.0
2014-04-22 05:00:00,306.25,308.27,310.26,305.02,581917.0
2014-04-23 05:00:00,308.01,307.6,309.9299,305.92,485069.0
2014-04-24 05:00:00,305.58,303.62,307.59,302.79,545078.0
2014-04-25 05:00:00,302.99,300.45,303.5897,299.18,394077.0
2014-04-28 05:00:00,302.02,298.5,303.62,295.37,807597.0
2014-04-29 05:00:00,301.48,300.5,302.58,299.81,492281.0
2014-04-30 05:00:00,299.13,301.0,302.14,298.0,423030.0
2014-05-01 05:00:00,299.98,301.05,302.77,298.01,589223.0
2014-05-02 05:00:00,300.8,299.0,304.25,298.76,605304.0
2014-05-05 05:00:00,298.25,298.5,299.55,295.28,509551.0
2014-05-06 05:00:00,298.24,296.31,299.26,296.12,591400.0
2014-05-07 05:00:00,296.79,299.0,299.55,295.11,611741.0
2014-05-08 05:00:00,298.4,300.38,302.87,298.4,581905.0
