datetime,open,close,high,low,volume,EMA,UPPER_BBAND,MIDDLE_BBAND,LOWER_BBAND
2012-11-08 06:00:00,3.1875,3.17,3.27,3.1625,83902144.0,3.192871666666667,3.298179561239728,3.1904899999999996,3.082800438760271
2012-11-09 06:00:00,3.1875,3.0475,3.22375,3.0375,84632236.0,3.183492849462366,3.3283161810031734,3.175489999999999,3.0226638189968247
2012-11-12 06:00:00,3.0525,2.97875,3.065,2.95,64372644.0,3.1702836333680198,3.3127326533663024,3.1202399999999995,2.9277473466336965
2012-11-13 06:00:00,2.965,2.9575,3.0325,2.954975,49212524.0,3.1565556570216957,3.235374148288055,3.0612399999999993,2.8871058517119437
2012-11-14 06:00:00,2.975,2.885,3.005,2.8825,61940300.0,3.1390359372138446,3.2002883078766513,3.0077499999999993,2.815211692123347
2012-11-15 06:00:00,2.9025,2.8975,2.9775,2.8775,46674668.0,3.1234529735226286,3.0709530161041294,2.9532499999999993,2.835546983895869
2012-11-16 06:00:00,2.8975,2.845,2.9075,2.7875,62459124.0,3.1054882655534266,3.0105303661273823,2.9127499999999995,2.8149696338726167
2012-11-19 06:00:00,2.8975,2.924575,2.935,2.8625,40412780.0,3.0938164419693344,2.9775356030126603,2.901915,2.8262943969873393
2012-11-20 06:00:00,2.895,2.8725,2.9075,2.8425,33704332.0,3.0795379618422807,2.9376683468132683,2.884915,2.8321616531867315
2012-11-21 06:00:00,2.8725,2.955,2.9625,2.87,42231060.0,3.07150325462665,2.9759113349777895,2.8989149999999997,2.82191866502221
2012-11-23 06:00:00,2.9675,2.975,3.01,2.95125,27693052.0,3.065277238199124,3.0123791546689267,2.914415,2.8164508453310733
2012-11-26 06:00:00,2.98,3.02625,3.035,2.975,36461100.0,3.0627593518636966,3.0530936366208388,2.950665,2.848236363379161
2012-11-27 06:00:00,3.015,3.03875,3.085,2.99,45140208.0,3.0612103614208777,3.0921107077796663,2.9735,2.8548892922203337
2012-11-28 06:00:00,3.0275,3.065,3.08,2.99,39835500.0,3.061454854232434,3.0937098525271254,3.0119999999999996,2.9302901474728738
2012-11-29 06:00:00,3.07,3.01,3.085,3.0,48869520.0,3.0581351862174384,3.0829708262407682,3.0229999999999997,2.963029173759231
2012-11-30 06:00:00,3.0075,2.9925,3.03,2.975,46052732.0,3.0539006580743777,3.075982320075022,3.0264999999999995,2.9770176799249772
2012-12-03 06:00:00,3.03,2.9375,3.03,2.93,39141612.0,3.0463909381986114,3.0954967578644528,3.00875,2.9220032421355473
2012-12-04 06:00:00,2.9425,3.02375,3.03,2.925,52812596.0,3.0449302325083782,3.0891106621854623,3.00575,2.9223893378145376
2012-12-05 06:00:00,3.0,2.99005,3.02,2.9475,63306056.0,3.0413895723465476,3.0494024897152436,2.99076,2.932117510284756
2012-12-06 06:00:00,2.9825,2.995,3.015,2.97125,41289260.0,3.0383966967112865,3.043627536190537,2.98776,2.9318924638094632
2012-12-07 06:00:00,2.9975,2.98875,3.0125,2.955,33829760.0,3.0351936840202356,3.042703281461935,2.98701,2.9313167185380653
2012-12-10 06:00:00,2.99,3.09,3.1125,2.9825,51367172.0,3.0387295753737686,3.0943559602061304,3.01751,2.94066403979387
2012-12-11 06:00:00,3.1,3.1625,3.2025,3.0925,81674416.0,3.046714764059332,3.1853013567486514,3.04526,2.9052186432513483
2012-12-12 06:00:00,3.1725,3.13,3.19,3.1175,39940396.0,3.052088005087762,3.2139056077800925,3.0732500000000003,2.932594392219908
2012-12-13 06:00:00,3.125,3.1325,3.1925,3.1025,37776088.0,3.057275875727261,3.221865647213689,3.10075,2.979634352786311
2012-12-14 06:00:00,3.145,3.1475,3.18,3.1225,33865964.0,3.0630967869706636,3.180976798574089,3.1325000000000003,3.0840232014259117
2012-12-17 06:00:00,3.14,3.13375,3.1575,3.0875,44526048.0,3.0676550587790077,3.1657448974278037,3.1412500000000003,3.116755102572197
2012-12-18 06:00:00,3.135,3.14,3.175,3.125,41647688.0,3.0723224743416524,3.1493595202127787,3.13675,3.1241404797872216
2012-12-19 06:00:00,3.1625,3.1625,3.2,3.15,45855204.0,3.078140379222836,3.1652500000000034,3.14325,3.1212499999999967
2012-12-20 06:00:00,3.175,3.16,3.1775,3.125,33433136.0,3.083421645079427,3.170998595461305,3.14875,3.126501404538695
2012-12-21 06:00:00,3.1175,3.0875,3.1175,3.0525,46220868.0,3.0836847647517223,3.190777770637013,3.13675,3.0827222293629872
2012-12-24 06:00:00,3.085,3.0625,3.095,3.0525,12752656.0,3.082318005735482,3.203184571015813,3.1225,3.041815428984187
2012-12-26 06:00:00,3.055,3.06,3.104975,3.0475,19680092.0,3.080878134397709,3.1979658406182847,3.1065,3.0150341593817154
2012-12-27 06:00:00,3.065,3.04,3.07,3.005,29980120.0,3.0782408354043085,3.1656301381082557,3.082,2.998369861891744
2012-12-28 06:00:00,3.0125,3.025,3.0725,3.0075,22059912.0,3.0748059427975787,3.09754409477227,3.055,3.01245590522773
2012-12-31 06:00:00,3.015,3.065,3.0775,3.0075,32670196.0,3.074173301326767,3.0815483493925733,3.0505,3.0194516506074267
2013-01-02 06:00:00,3.14,3.18,3.1825,3.1275,47884344.0,3.0810008302734273,3.183799817850524,3.074,2.964200182149476
2013-01-03 06:00:00,3.18,3.1825,3.2175,3.145,29888680.0,3.087549163804174,3.2360354499756494,3.0985,2.9609645500243507
2013-01-04 06:00:00,3.1875,3.2875,3.2975,3.1775,52506292.0,3.1004492177522915,3.33495988874622,3.148,2.96104011125378
2013-01-07 06:00:00,3.285,3.1925,3.295,3.17,61087916.0,3.106387977897305,3.32273030836195,3.1814999999999998,3.0402696916380494
2013-01-08 06:00:00,3.2,3.122875,3.21,3.1,46642404.0,3.1074516567426405,3.2993848772457746,3.193075,3.086765122754225
2013-01-09 06:00:00,3.1475,3.0525,3.1625,3.0325,69512776.0,3.103906388565696,3.323693832944666,3.1675750000000003,3.0114561670553344
2013-01-10 06:00:00,3.08,3.0575,3.095,3.04,50638852.0,3.1009124280130704,3.3197418422702576,3.142575,2.965408157729742
2013-01-11 06:00:00,3.07,3.0525,3.0725,3.0225,51321424.0,3.097789045560614,3.2062108441013053,3.095575,2.984939155898695
2013-01-14 06:00:00,3.0725,3.05,3.0725,3.015,30571592.0,3.094705881330897,3.1230874093393526,3.0670750000000004,3.0110625906606483
2013-01-15 06:00:00,3.035,2.995,3.035,2.9775,37595948.0,3.088273243825678,3.0882546789101877,3.0415000000000005,2.9947453210898134
2013-01-16 06:00:00,2.99,3.0225,3.0475,2.99,33737968.0,3.08402980874015,3.082765209192326,3.0355000000000003,2.9882347908076747
2013-01-17 06:00:00,3.0325,3.0625,3.075,3.025,58084960.0,3.082640788821431,3.085754441424025,3.0365,2.9872455585759754
2013-01-18 06:00:00,3.0625,3.0425,3.0625,3.005,39710524.0,3.080051060510371,3.081765209192326,3.0345000000000004,2.987234790807675
2013-01-22 06:00:00,3.04,3.0275,3.0675,3.0125,30822116.0,3.076660669509702,3.0747213595500233,3.0300000000000002,2.985278640449977
2013-01-23 06:00:00,3.0375,3.0325,3.04,3.0,42202892.0,3.073811594057463,3.0657842712474297,3.0375000000000005,3.0092157287525714
2013-01-24 06:00:00,3.0225,3.0475,3.06,3.0075,39708376.0,3.072114071860207,3.0669948974279486,3.0425000000000004,3.0180051025720522
2013-01-25 06:00:00,3.0525,3.1025,3.105,3.0375,39391820.0,3.074074454320839,3.104388774341239,3.0505000000000004,2.996611225658762
2013-01-28 06:00:00,3.1175,3.1525,3.1725,3.11,42248824.0,3.079134166945301,3.168624918725612,3.0725000000000002,2.9763750812743885
2013-01-29 06:00:00,3.14,3.085,3.1475,3.0725,38904800.0,3.0795126077875397,3.168947042326296,3.0840000000000005,2.999052957673705
2013-01-30 06:00:00,3.0875,3.08,3.13,3.06875,28762072.0,3.079544052446408,3.162391218598631,3.0935,3.024608781401369
2013-01-31 06:00:00,3.08,3.065,3.115,3.045,47064836.0,3.0786057264821234,3.1574483250388083,3.0970000000000004,3.0365516749611925
2013-02-01 06:00:00,3.09,3.0925,3.1025,3.065,28882492.0,3.079502131225212,3.1552494813256953,3.0949999999999998,3.0347505186743042
2013-02-04 06:00:00,3.075,3.04,3.1375,3.0375,51176384.0,3.0769536066300374,3.1096483512420754,3.0725000000000002,3.035351648757925
2013-02-05 06:00:00,3.055,3.11,3.1275,3.045,36734824.0,3.0790856320087445,3.1252493455453907,3.0774999999999997,3.0297506544546087
2013-02-06 06:00:00,3.034975,3.085,3.11,3.0175,53081792.0,3.0794672041372126,3.1266248376621415,3.0784999999999996,3.0303751623378576
2013-02-07 06:00:00,3.075,3.0725,3.1,3.0425,44016128.0,3.079017707096102,3.1267974358272532,3.0799999999999996,3.033202564172746
2013-02-08 06:00:00,3.0925,3.0925,3.117475,3.0725,30725144.0,3.0798875324447406,3.1267974358272532,3.0799999999999996,3.033202564172746
